,mature_mirna_acc,mature_mirna_id,target_symbol,target_entrez,target_ensembl,diana_microt,elmmo,microcosm,miranda,mirdb,pictar,pita,targetscan,predicted.sum,all.sum
2074,MIMAT0002820,hsa-miR-497-5p,DLL1,28514,ENSG00000275555,0,0,0,0,1,0,0,0,1,1
2075,MIMAT0002820,hsa-miR-497-5p,DLX5,1749,ENSG00000105880,0,0,0,0,0,0,1,0,1,1
2076,MIMAT0002820,hsa-miR-497-5p,DMRT2,10655,ENSG00000173253,0,2,0,0,0,0,0,0,1,1
2077,MIMAT0002820,hsa-miR-497-5p,DNAH3,55567,ENSG00000158486,1,0,0,0,0,0,0,0,1,1
2078,MIMAT0002820,hsa-miR-497-5p,DNAJA2,10294,ENSG00000069345,0,0,0,0,0,0,0,1,1,1
2079,MIMAT0002820,hsa-miR-497-5p,DNAJC25,548645,ENSG00000059769,0,2,0,0,0,0,0,0,1,1
2080,MIMAT0002820,hsa-miR-497-5p,DNAJC25,552891,ENSG00000059769,0,2,0,0,0,0,0,0,1,1
2081,MIMAT0002820,hsa-miR-497-5p,DNAJC5G,285126,ENSG00000163793,1,0,0,0,0,0,0,0,1,1
2082,MIMAT0002820,hsa-miR-497-5p,DNASE1L2,1775,ENSG00000167968,0,0,1,0,0,0,0,0,1,1
2083,MIMAT0002820,hsa-miR-497-5p,DNHD1,144132,ENSG00000179532,1,0,0,0,0,0,0,0,1,1
2084,MIMAT0002820,hsa-miR-497-5p,DOCK2,1794,ENSG00000134516,1,0,0,0,0,0,0,0,1,1
2085,MIMAT0002820,hsa-miR-497-5p,DOCK5,80005,ENSG00000147459,1,0,0,0,0,0,0,0,1,1
2086,MIMAT0002820,hsa-miR-497-5p,DOT1L,84444,ENSG00000104885,2,0,0,0,0,0,0,0,1,1
2087,MIMAT0002820,hsa-miR-497-5p,DPAGT1,1798,ENSG00000172269,1,0,0,0,0,0,0,0,1,1
2088,MIMAT0002820,hsa-miR-497-5p,DPH2,1802,ENSG00000132768,1,0,0,0,0,0,0,0,1,1
2089,MIMAT0002820,hsa-miR-497-5p,DPH6,89978,ENSG00000134146,0,0,0,1,0,0,0,0,1,1
2090,MIMAT0002820,hsa-miR-497-5p,DPP10,57628,ENSG00000175497,0,0,0,0,0,0,1,0,1,1
2091,MIMAT0002820,hsa-miR-497-5p,DPP4,1803,ENSG00000197635,0,2,0,0,0,0,0,0,1,1
2092,MIMAT0002820,hsa-miR-497-5p,DPP8,54878,ENSG00000074603,2,0,0,0,0,0,0,0,1,1
2093,MIMAT0002820,hsa-miR-497-5p,DRP2,1821,ENSG00000102385,0,2,0,0,0,0,0,0,1,1
2094,MIMAT0002820,hsa-miR-497-5p,DTD2,112487,ENSG00000129480,0,2,0,0,0,0,0,0,1,1
2095,MIMAT0002820,hsa-miR-497-5p,DTX4,23220,ENSG00000110042,0,0,0,0,0,0,1,0,1,1
2096,MIMAT0002820,hsa-miR-497-5p,DUSP11,8446,ENSG00000144048,0,0,0,1,0,0,0,0,1,1
2097,MIMAT0002820,hsa-miR-497-5p,DYNLRB1,83658,ENSG00000125971,2,0,0,0,0,0,0,0,1,1
2098,MIMAT0002820,hsa-miR-497-5p,DYRK1B,9149,ENSG00000281320,0,0,0,0,1,0,0,0,1,1
2099,MIMAT0002820,hsa-miR-497-5p,DZIP1L,199221,ENSG00000158163,0,2,0,0,0,0,0,0,1,1
2100,MIMAT0002820,hsa-miR-497-5p,ECE2,9718,ENSG00000145194,0,0,1,0,0,0,0,0,1,1
2101,MIMAT0002820,hsa-miR-497-5p,ECI2,10455,ENSG00000198721,0,0,2,0,0,0,0,0,1,1
2102,MIMAT0002820,hsa-miR-497-5p,EDC3,80153,ENSG00000179151,0,2,0,0,0,0,0,0,1,1
2103,MIMAT0002820,hsa-miR-497-5p,EDNRA,1909,ENSG00000151617,1,0,0,0,0,0,0,0,1,1
2104,MIMAT0002820,hsa-miR-497-5p,EEA1,8411,ENSG00000102189,0,2,0,0,0,0,0,0,1,1
2105,MIMAT0002820,hsa-miR-497-5p,EED,8726,ENSG00000074266,0,0,0,1,0,0,0,0,1,1
2106,MIMAT0002820,hsa-miR-497-5p,EEF2K,101060570,ENSG00000103319,0,2,0,0,0,0,0,0,1,1
2107,MIMAT0002820,hsa-miR-497-5p,EEF2K,29904,ENSG00000103319,0,2,0,0,0,0,0,0,1,1
2108,MIMAT0002820,hsa-miR-497-5p,EFCAB10,,ENSG00000185055,1,0,0,0,0,0,0,0,1,1
2109,MIMAT0002820,hsa-miR-497-5p,EFNB1,1947,ENSG00000090776,0,2,0,0,0,0,0,0,1,1
2110,MIMAT0002820,hsa-miR-497-5p,EFR3B,22979,ENSG00000084710,2,0,0,0,0,0,0,0,1,1
2111,MIMAT0002820,hsa-miR-497-5p,EFTUD2,9343,ENSG00000108883,2,0,0,0,0,0,0,0,1,1
2112,MIMAT0002820,hsa-miR-497-5p,EGFL7,51162,ENSG00000172889,0,2,0,0,0,0,0,0,1,1
2113,MIMAT0002820,hsa-miR-497-5p,EGFLAM,133584,ENSG00000164318,0,0,0,1,0,0,0,0,1,1
2114,MIMAT0002820,hsa-miR-497-5p,EGLN3,112399,ENSG00000129521,0,2,0,0,0,0,0,0,1,1
2115,MIMAT0002820,hsa-miR-497-5p,EGR3,1960,ENSG00000179388,0,2,0,0,0,0,0,0,1,1
2116,MIMAT0002820,hsa-miR-497-5p,EIF2B5,8893,ENSG00000145191,0,2,0,0,0,0,0,0,1,1
2117,MIMAT0002820,hsa-miR-497-5p,EIF3J,8669,ENSG00000104131,0,0,0,0,0,0,1,0,1,1
2118,MIMAT0002820,hsa-miR-497-5p,EIF3M,10480,ENSG00000149100,0,0,0,0,0,0,0,1,1,1
2119,MIMAT0002820,hsa-miR-497-5p,EIF4EBP2,1979,ENSG00000148730,0,2,0,0,0,0,0,0,1,1
2120,MIMAT0002820,hsa-miR-497-5p,EIF4G2,1982,ENSG00000110321,0,0,0,0,0,0,1,0,1,1
2121,MIMAT0002820,hsa-miR-497-5p,EIF4G3,8672,ENSG00000075151,0,2,0,0,0,0,0,0,1,1
2122,MIMAT0002820,hsa-miR-497-5p,EIF5A,1984,ENSG00000132507,0,2,0,0,0,0,0,0,1,1
2123,MIMAT0002820,hsa-miR-497-5p,EIF5AL1,143244,ENSG00000253626,0,2,0,0,0,0,0,0,1,1
2124,MIMAT0002820,hsa-miR-497-5p,ELAC1,55520,ENSG00000141642,0,0,0,1,0,0,0,0,1,1
2125,MIMAT0002820,hsa-miR-497-5p,ELMO2,63916,ENSG00000062598,0,2,0,0,0,0,0,0,1,1
2126,MIMAT0002820,hsa-miR-497-5p,ELMO3,79767,ENSG00000102890,2,0,0,0,0,0,0,0,1,1
2127,MIMAT0002820,hsa-miR-497-5p,ELOVL4,6785,ENSG00000118402,0,0,0,0,0,0,1,0,1,1
2128,MIMAT0002820,hsa-miR-497-5p,ELOVL7,79993,ENSG00000164181,1,0,0,0,0,0,0,0,1,1
2129,MIMAT0002820,hsa-miR-497-5p,ELP3,55140,ENSG00000134014,1,0,0,0,0,0,0,0,1,1
2130,MIMAT0002820,hsa-miR-497-5p,EMILIN3,90187,ENSG00000183798,0,0,1,0,0,0,0,0,1,1
2131,MIMAT0002820,hsa-miR-497-5p,EML2,24139,ENSG00000125746,2,0,0,0,0,0,0,0,1,1
2132,MIMAT0002820,hsa-miR-497-5p,ENC1,8507,ENSG00000171617,0,4,0,0,0,0,0,0,1,1
2133,MIMAT0002820,hsa-miR-497-5p,ENDOV,100507440,ENSG00000173818,1,0,0,0,0,0,0,0,1,1
2134,MIMAT0002820,hsa-miR-497-5p,ENDOV,284131,ENSG00000173818,1,0,0,0,0,0,0,0,1,1
2135,MIMAT0002820,hsa-miR-497-5p,ENGASE,64772,ENSG00000167280,0,2,0,0,0,0,0,0,1,1
2136,MIMAT0002820,hsa-miR-497-5p,ENPP2,5168,ENSG00000136960,0,0,0,0,0,0,1,0,1,1
2137,MIMAT0002820,hsa-miR-497-5p,ENPP4,22875,ENSG00000001561,2,0,0,0,0,0,0,0,1,1
2138,MIMAT0002820,hsa-miR-497-5p,ENSAP3,,ENSG00000177261,0,0,1,0,0,0,0,0,1,1
2139,MIMAT0002820,hsa-miR-497-5p,ENTPD1,953,ENSG00000138185,1,0,0,0,0,0,0,0,1,1
2140,MIMAT0002820,hsa-miR-497-5p,ENTPD4,9583,ENSG00000197217,1,0,0,0,0,0,0,0,1,1
2141,MIMAT0002820,hsa-miR-497-5p,ENTPD5,957,ENSG00000187097,0,0,0,0,0,0,0,1,1,1
2142,MIMAT0002820,hsa-miR-497-5p,ENTPD6,955,ENSG00000197586,1,0,0,0,0,0,0,0,1,1
2143,MIMAT0002820,hsa-miR-497-5p,ENY2,56943,ENSG00000120533,0,2,0,0,0,0,0,0,1,1
2144,MIMAT0002820,hsa-miR-497-5p,EPB41,2035,ENSG00000159023,0,0,0,0,0,0,1,0,1,1
2145,MIMAT0002820,hsa-miR-497-5p,EPB41L1,2036,ENSG00000088367,0,2,0,0,0,0,0,0,1,1
2146,MIMAT0002820,hsa-miR-497-5p,EPB41L2,2037,ENSG00000079819,0,0,0,0,0,0,1,0,1,1
2147,MIMAT0002820,hsa-miR-497-5p,EPHA6,285220,ENSG00000080224,0,0,0,1,0,0,0,0,1,1
2148,MIMAT0002820,hsa-miR-497-5p,EPHB2,2048,ENSG00000133216,0,0,0,0,1,0,0,0,1,1
2149,MIMAT0002820,hsa-miR-497-5p,EPPK1,83481,ENSG00000261150,1,0,0,0,0,0,0,0,1,1
2150,MIMAT0002820,hsa-miR-497-5p,EPS8L2,64787,ENSG00000177106,1,0,0,0,0,0,0,0,1,1
2151,MIMAT0002820,hsa-miR-497-5p,ERAL1,26284,ENSG00000132591,0,2,0,0,0,0,0,0,1,1
2152,MIMAT0002820,hsa-miR-497-5p,ERAP1,51752,ENSG00000164307,0,2,0,0,0,0,0,0,1,1
2153,MIMAT0002820,hsa-miR-497-5p,ERBB2,2064,ENSG00000141736,1,0,0,0,0,0,0,0,1,1
2154,MIMAT0002820,hsa-miR-497-5p,ERCC1,2067,ENSG00000012061,2,0,0,0,0,0,0,0,1,1
2155,MIMAT0002820,hsa-miR-497-5p,ERCC2,2068,ENSG00000104884,2,0,0,0,0,0,0,0,1,1
2156,MIMAT0002820,hsa-miR-497-5p,ERCC6,2074,ENSG00000225830,0,2,0,0,0,0,0,0,1,1
2157,MIMAT0002820,hsa-miR-497-5p,ERLIN2,11160,ENSG00000147475,0,0,0,0,0,1,0,0,1,1
2158,MIMAT0002820,hsa-miR-497-5p,ERN2,10595,ENSG00000134398,1,0,0,0,0,0,0,0,1,1
2159,MIMAT0002820,hsa-miR-497-5p,ERRFI1,54206,ENSG00000116285,0,0,0,0,0,0,1,0,1,1
2160,MIMAT0002820,hsa-miR-497-5p,ERVFRD-1,405754,ENSG00000244476,1,0,0,0,0,0,0,0,1,1
2161,MIMAT0002820,hsa-miR-497-5p,ESAM,90952,ENSG00000149564,0,2,0,0,0,0,0,0,1,1
2162,MIMAT0002820,hsa-miR-497-5p,ESCO1,114799,ENSG00000141446,1,0,0,0,0,0,0,0,1,1
2163,MIMAT0002820,hsa-miR-497-5p,ESPL1,9700,ENSG00000135476,1,0,0,0,0,0,0,0,1,1
2164,MIMAT0002820,hsa-miR-497-5p,ESRP1,54845,ENSG00000104413,0,0,0,0,0,0,1,0,1,1
2165,MIMAT0002820,hsa-miR-497-5p,ETV1,2115,ENSG00000006468,0,2,0,0,0,0,0,0,1,1
2166,MIMAT0002820,hsa-miR-497-5p,ETV6,2120,ENSG00000139083,0,2,0,0,0,0,0,0,1,1
2167,MIMAT0002820,hsa-miR-497-5p,EVC2,132884,ENSG00000173040,1,0,0,0,0,0,0,0,1,1
2168,MIMAT0002820,hsa-miR-497-5p,EVI5,7813,ENSG00000067208,0,2,0,0,0,0,0,0,1,1
2169,MIMAT0002820,hsa-miR-497-5p,EVX2,344191,ENSG00000174279,1,0,0,0,0,0,0,0,1,1
2170,MIMAT0002820,hsa-miR-497-5p,EXOC3L1,283849,ENSG00000179044,1,0,0,0,0,0,0,0,1,1
2171,MIMAT0002820,hsa-miR-497-5p,EXOC3L2,,ENSG00000130201,0,0,0,0,0,0,0,1,1,1
2172,MIMAT0002820,hsa-miR-497-5p,EXOC3L2,90332,ENSG00000283632,0,0,0,0,1,0,0,0,1,1
2173,MIMAT0002820,hsa-miR-497-5p,EXOSC10,5394,ENSG00000171824,0,0,2,0,0,0,0,0,1,1
2174,MIMAT0002820,hsa-miR-497-5p,EZH2,2146,ENSG00000106462,2,0,0,0,0,0,0,0,1,1
2175,MIMAT0002820,hsa-miR-497-5p,F11R,50848,ENSG00000158769,0,0,0,0,0,0,1,0,1,1
2176,MIMAT0002820,hsa-miR-497-5p,F7,2155,ENSG00000057593,0,0,1,0,0,0,0,0,1,1
2177,MIMAT0002820,hsa-miR-497-5p,FADS1,100302263,ENSG00000149485,0,2,0,0,0,0,0,0,1,1
2178,MIMAT0002820,hsa-miR-497-5p,FADS1,3992,ENSG00000149485,0,2,0,0,0,0,0,0,1,1
2179,MIMAT0002820,hsa-miR-497-5p,FAF1,11124,ENSG00000185104,1,0,0,0,0,0,0,0,1,1
2180,MIMAT0002820,hsa-miR-497-5p,FAM101B,359845,ENSG00000183688,0,0,1,0,0,0,0,0,1,1
2181,MIMAT0002820,hsa-miR-497-5p,FAM107B,83641,ENSG00000065809,0,0,0,0,0,0,1,0,1,1
2182,MIMAT0002820,hsa-miR-497-5p,FAM110B,90362,ENSG00000169122,0,0,0,0,0,0,1,0,1,1
2183,MIMAT0002820,hsa-miR-497-5p,FAM117A,81558,ENSG00000121104,0,2,0,0,0,0,0,0,1,1
2184,MIMAT0002820,hsa-miR-497-5p,FAM120C,54954,ENSG00000184083,0,2,0,0,0,0,0,0,1,1
2185,MIMAT0002820,hsa-miR-497-5p,FAM131A,131408,ENSG00000175182,0,2,0,0,0,0,0,0,1,1
2186,MIMAT0002820,hsa-miR-497-5p,FAM149A,25854,ENSG00000109794,0,0,1,0,0,0,0,0,1,1
2187,MIMAT0002820,hsa-miR-497-5p,FAM151A,338094,ENSG00000162391,0,0,1,0,0,0,0,0,1,1
2188,MIMAT0002820,hsa-miR-497-5p,FAM160B1,57700,ENSG00000151553,0,2,0,0,0,0,0,0,1,1
2189,MIMAT0002820,hsa-miR-497-5p,FAM160B2,64760,ENSG00000158863,0,2,0,0,0,0,0,0,1,1
2190,MIMAT0002820,hsa-miR-497-5p,FAM168A,23201,ENSG00000054965,2,0,0,0,0,0,0,0,1,1
2191,MIMAT0002820,hsa-miR-497-5p,FAM174A,345757,ENSG00000174132,0,0,1,0,0,0,0,0,1,1
2192,MIMAT0002820,hsa-miR-497-5p,FAM174B,400451,ENSG00000185442,1,0,0,0,0,0,0,0,1,1
2193,MIMAT0002820,hsa-miR-497-5p,FAM185A,222234,ENSG00000222011,1,0,0,0,0,0,0,0,1,1
2194,MIMAT0002820,hsa-miR-497-5p,FAM189B,10712,ENSG00000262666,0,0,0,1,0,0,0,0,1,1
2195,MIMAT0002820,hsa-miR-497-5p,FAM193B,54540,ENSG00000146067,1,0,0,0,0,0,0,0,1,1
2196,MIMAT0002820,hsa-miR-497-5p,FAM196B,100131897,ENSG00000204767,0,2,0,0,0,0,0,0,1,1
2197,MIMAT0002820,hsa-miR-497-5p,FAM203A,51236,ENSG00000235173,1,0,0,0,0,0,0,0,1,1
2198,MIMAT0002820,hsa-miR-497-5p,FAM203A,728071,ENSG00000235173,1,0,0,0,0,0,0,0,1,1
2199,MIMAT0002820,hsa-miR-497-5p,FAM203B,728071,ENSG00000230567,1,0,0,0,0,0,0,0,1,1
2200,MIMAT0002820,hsa-miR-497-5p,FAM211B,388886,ENSG00000178026,1,0,0,0,0,0,0,0,1,1
2201,MIMAT0002820,hsa-miR-497-5p,FAM214A,56204,ENSG00000047346,2,0,0,0,0,0,0,0,1,1
2202,MIMAT0002820,hsa-miR-497-5p,FAM219A,203259,ENSG00000164970,0,2,0,0,0,0,0,0,1,1
2203,MIMAT0002820,hsa-miR-497-5p,FAM219B,57184,ENSG00000178761,1,0,0,0,0,0,0,0,1,1
2204,MIMAT0002820,hsa-miR-497-5p,FAM221B,392307,ENSG00000204930,0,0,0,0,0,0,1,0,1,1
2205,MIMAT0002820,hsa-miR-497-5p,FAM222A,84915,ENSG00000139438,0,2,0,0,0,0,0,0,1,1
2206,MIMAT0002820,hsa-miR-497-5p,FAM222B,55731,ENSG00000173065,0,0,0,0,0,0,1,0,1,1
2207,MIMAT0002820,hsa-miR-497-5p,FAM46A,55603,ENSG00000112773,0,0,0,0,0,0,1,0,1,1
2208,MIMAT0002820,hsa-miR-497-5p,FAM53C,51307,ENSG00000120709,2,0,0,0,0,0,0,0,1,1
2209,MIMAT0002820,hsa-miR-497-5p,FAM57B,100996332,ENSG00000149926,1,0,0,0,0,0,0,0,1,1
2210,MIMAT0002820,hsa-miR-497-5p,FAM57B,83723,ENSG00000149926,1,0,0,0,0,0,0,0,1,1
2211,MIMAT0002820,hsa-miR-497-5p,FAM58A,,ENSG00000147382,0,0,2,0,0,0,0,0,1,1
2212,MIMAT0002820,hsa-miR-497-5p,FAM63A,55793,ENSG00000143409,0,0,1,0,0,0,0,0,1,1
2213,MIMAT0002820,hsa-miR-497-5p,FAM69A,388650,ENSG00000154511,0,2,0,0,0,0,0,0,1,1
2214,MIMAT0002820,hsa-miR-497-5p,FAM78B,149297,ENSG00000188859,1,0,0,0,0,0,0,0,1,1
2215,MIMAT0002820,hsa-miR-497-5p,FAM89B,23625,ENSG00000176973,0,2,0,0,0,0,0,0,1,1
2216,MIMAT0002820,hsa-miR-497-5p,FAM92A1,137392,ENSG00000188343,0,0,0,2,0,0,0,0,1,1
2217,MIMAT0002820,hsa-miR-497-5p,FANCB,2187,ENSG00000181544,0,0,0,0,0,0,0,1,1,1
2218,MIMAT0002820,hsa-miR-497-5p,FAT2,2196,ENSG00000086570,0,2,0,0,0,0,0,0,1,1
2219,MIMAT0002820,hsa-miR-497-5p,FATE1,89885,ENSG00000147378,0,2,0,0,0,0,0,0,1,1
2220,MIMAT0002820,hsa-miR-497-5p,FAXC,84553,ENSG00000146267,0,0,0,0,0,0,1,0,1,1
2221,MIMAT0002820,hsa-miR-497-5p,FBLN1,2192,ENSG00000077942,0,2,0,0,0,0,0,0,1,1
2222,MIMAT0002820,hsa-miR-497-5p,FBN2,2201,ENSG00000138829,1,0,0,0,0,0,0,0,1,1
2223,MIMAT0002820,hsa-miR-497-5p,FBXO16,157574,ENSG00000214050,1,0,0,0,0,0,0,0,1,1
2224,MIMAT0002820,hsa-miR-497-5p,FBXO3,26273,ENSG00000110429,2,0,0,0,0,0,0,0,1,1
2225,MIMAT0002820,hsa-miR-497-5p,FBXO32,114907,ENSG00000156804,0,0,0,1,0,0,0,0,1,1
2226,MIMAT0002820,hsa-miR-497-5p,FBXO42,54455,ENSG00000037637,0,0,0,0,0,0,1,0,1,1
2227,MIMAT0002820,hsa-miR-497-5p,FCGRT,2217,ENSG00000104870,2,0,0,0,0,0,0,0,1,1
2228,MIMAT0002820,hsa-miR-497-5p,FCHO1,23149,ENSG00000130475,0,0,1,0,0,0,0,0,1,1
2229,MIMAT0002820,hsa-miR-497-5p,FCRL3,115352,ENSG00000160856,1,0,0,0,0,0,0,0,1,1
2230,MIMAT0002820,hsa-miR-497-5p,FDXR,2232,ENSG00000161513,1,0,0,0,0,0,0,0,1,1
2231,MIMAT0002820,hsa-miR-497-5p,FEM1C,56929,ENSG00000145780,0,0,0,0,0,0,2,0,1,1
2232,MIMAT0002820,hsa-miR-497-5p,FFAR4,338557,ENSG00000186188,0,2,0,0,0,0,0,0,1,1
2233,MIMAT0002820,hsa-miR-497-5p,FGD2,221472,ENSG00000146192,1,0,0,0,0,0,0,0,1,1
2234,MIMAT0002820,hsa-miR-497-5p,FGF13,2258,ENSG00000129682,0,0,0,0,0,0,1,0,1,1
2235,MIMAT0002820,hsa-miR-497-5p,FGFR2,2263,ENSG00000066468,0,0,0,2,0,0,0,0,1,1
2236,MIMAT0002820,hsa-miR-497-5p,FGFR4,2264,ENSG00000160867,0,0,1,0,0,0,0,0,1,1
2237,MIMAT0002820,hsa-miR-497-5p,FKBP10,60681,ENSG00000141756,1,0,0,0,0,0,0,0,1,1
2238,MIMAT0002820,hsa-miR-497-5p,FKBP1C,,ENSG00000198225,0,0,0,0,0,0,0,1,1,1
2239,MIMAT0002820,hsa-miR-497-5p,FKBP5,2289,ENSG00000096060,0,2,0,0,0,0,0,0,1,1
2240,MIMAT0002820,hsa-miR-497-5p,FKBP6,8468,ENSG00000077800,0,0,0,0,0,0,1,0,1,1
2241,MIMAT0002820,hsa-miR-497-5p,FLJ13195,,,0,0,0,0,0,0,1,0,1,1
2242,MIMAT0002820,hsa-miR-497-5p,FLJ43315,644316,,0,0,0,1,0,0,0,0,1,1
2243,MIMAT0002820,hsa-miR-497-5p,FLNA,2316,ENSG00000196924,1,0,0,0,0,0,0,0,1,1
2244,MIMAT0002820,hsa-miR-497-5p,FLNB,2317,ENSG00000136068,1,0,0,0,0,0,0,0,1,1
2245,MIMAT0002820,hsa-miR-497-5p,FLRT2,100506718,ENSG00000185070,0,0,0,0,0,0,1,0,1,1
2246,MIMAT0002820,hsa-miR-497-5p,FLRT2,23768,ENSG00000185070,0,0,0,0,0,0,1,0,1,1
2247,MIMAT0002820,hsa-miR-497-5p,FLRT3,23767,ENSG00000125848,0,0,0,1,0,0,0,0,1,1
2248,MIMAT0002820,hsa-miR-497-5p,FLT4,2324,ENSG00000037280,0,2,0,0,0,0,0,0,1,1
2249,MIMAT0002820,hsa-miR-497-5p,FLYWCH1,84256,ENSG00000059122,2,0,0,0,0,0,0,0,1,1
2250,MIMAT0002820,hsa-miR-497-5p,FMNL1,752,ENSG00000184922,0,2,0,0,0,0,0,0,1,1
2251,MIMAT0002820,hsa-miR-497-5p,FMNL3,91010,ENSG00000161791,0,4,0,0,0,0,0,0,1,1
2252,MIMAT0002820,hsa-miR-497-5p,FNIP1,96459,ENSG00000217128,0,0,0,0,0,0,1,0,1,1
2253,MIMAT0002820,hsa-miR-497-5p,FOLR2,2350,ENSG00000165457,0,0,1,0,0,0,0,0,1,1
2254,MIMAT0002820,hsa-miR-497-5p,FOSL1,8061,ENSG00000175592,0,0,0,0,0,0,0,1,1,1
2255,MIMAT0002820,hsa-miR-497-5p,FOXA2,3170,ENSG00000125798,0,0,0,0,0,0,1,0,1,1
2256,MIMAT0002820,hsa-miR-497-5p,FOXN3,1112,ENSG00000053254,0,0,0,0,0,0,1,0,1,1
2257,MIMAT0002820,hsa-miR-497-5p,FOXRED1,55572,ENSG00000110074,0,0,1,0,0,0,0,0,1,1
2258,MIMAT0002820,hsa-miR-497-5p,FP15737,,ENSG00000215298,0,0,0,0,0,0,0,2,1,1
2259,MIMAT0002820,hsa-miR-497-5p,FRAT1,10023,ENSG00000165879,1,0,0,0,0,0,0,0,1,1
2260,MIMAT0002820,hsa-miR-497-5p,FREM2,341640,ENSG00000150893,1,0,0,0,0,0,0,0,1,1
2261,MIMAT0002820,hsa-miR-497-5p,FRMD6,122786,ENSG00000139926,0,2,0,0,0,0,0,0,1,1
2262,MIMAT0002820,hsa-miR-497-5p,FRZB,2487,ENSG00000162998,0,0,0,0,0,0,1,0,1,1
2263,MIMAT0002820,hsa-miR-497-5p,FSD2,123722,ENSG00000186628,1,0,0,0,0,0,0,0,1,1
2264,MIMAT0002820,hsa-miR-497-5p,FST,10468,ENSG00000134363,0,0,0,0,0,0,1,0,1,1
2265,MIMAT0002820,hsa-miR-497-5p,FUK,197258,ENSG00000157353,1,0,0,0,0,0,0,0,1,1
2266,MIMAT0002820,hsa-miR-497-5p,FUT3,2525,ENSG00000171124,1,0,0,0,0,0,0,0,1,1
2267,MIMAT0002820,hsa-miR-497-5p,FUZ,80199,ENSG00000010361,2,0,0,0,0,0,0,0,1,1
2268,MIMAT0002820,hsa-miR-497-5p,FXR1,8087,ENSG00000114416,0,0,0,2,0,0,0,0,1,1
2269,MIMAT0002820,hsa-miR-497-5p,FXR2,9513,ENSG00000129245,0,0,0,0,0,0,1,0,1,1
2270,MIMAT0002820,hsa-miR-497-5p,FZD6,8323,ENSG00000164930,0,2,0,0,0,0,0,0,1,1
2271,MIMAT0002820,hsa-miR-497-5p,G6PD,2539,ENSG00000160211,0,2,0,0,0,0,0,0,1,1
2272,MIMAT0002820,hsa-miR-497-5p,GABARAP,11337,ENSG00000170296,0,2,0,0,0,0,0,0,1,1
2273,MIMAT0002820,hsa-miR-497-5p,GABBR1,2550,ENSG00000204681,1,0,0,0,0,0,0,0,1,1
2274,MIMAT0002820,hsa-miR-497-5p,GABPA,2551,ENSG00000154727,0,2,0,0,0,0,0,0,1,1
2275,MIMAT0002820,hsa-miR-497-5p,GABRA1,2554,ENSG00000022355,0,0,0,0,0,0,1,0,1,1
2276,MIMAT0002820,hsa-miR-497-5p,GABRA3,2556,ENSG00000011677,2,0,0,0,0,0,0,0,1,1
2277,MIMAT0002820,hsa-miR-497-5p,GABRE,2564,ENSG00000102287,0,2,0,0,0,0,0,0,1,1
2278,MIMAT0002820,hsa-miR-497-5p,GABRE,407009,ENSG00000102287,0,2,0,0,0,0,0,0,1,1
2279,MIMAT0002820,hsa-miR-497-5p,GABRE,574412,ENSG00000102287,0,2,0,0,0,0,0,0,1,1
2280,MIMAT0002820,hsa-miR-497-5p,GAD1,2571,ENSG00000128683,0,0,0,0,0,0,1,0,1,1
2281,MIMAT0002820,hsa-miR-497-5p,GAL3ST3,89792,ENSG00000175229,0,0,0,0,0,0,1,0,1,1
2282,MIMAT0002820,hsa-miR-497-5p,GALNT11,63917,ENSG00000178234,0,2,0,0,0,0,0,0,1,1
2283,MIMAT0002820,hsa-miR-497-5p,GAREM1,64762,ENSG00000141441,0,0,0,0,2,0,0,0,1,1
2284,MIMAT0002820,hsa-miR-497-5p,GAS2,2620,ENSG00000148935,0,0,0,1,0,0,0,0,1,1
2285,MIMAT0002820,hsa-miR-497-5p,GATA4,2626,ENSG00000136574,0,2,0,0,0,0,0,0,1,1
2286,MIMAT0002820,hsa-miR-497-5p,GBAP1,2630,ENSG00000160766,0,0,2,0,0,0,0,0,1,1
2287,MIMAT0002820,hsa-miR-497-5p,GCC1,79571,ENSG00000179562,0,0,0,1,0,0,0,0,1,1
2288,MIMAT0002820,hsa-miR-497-5p,GCLC,2729,ENSG00000001084,2,0,0,0,0,0,0,0,1,1
2289,MIMAT0002820,hsa-miR-497-5p,GCNT4,51301,ENSG00000176928,0,0,0,0,0,0,0,1,1,1
2290,MIMAT0002820,hsa-miR-497-5p,GDPD5,81544,ENSG00000158555,1,0,0,0,0,0,0,0,1,1
2291,MIMAT0002820,hsa-miR-497-5p,GET4,51608,ENSG00000239857,0,2,0,0,0,0,0,0,1,1
2292,MIMAT0002820,hsa-miR-497-5p,GGT7,2686,ENSG00000131067,0,0,0,0,0,0,1,0,1,1
2293,MIMAT0002820,hsa-miR-497-5p,GH1,2688,ENSG00000259384,0,0,0,0,0,0,1,0,1,1
2294,MIMAT0002820,hsa-miR-497-5p,GH2,2689,ENSG00000136487,0,0,0,0,0,0,1,0,1,1
2295,MIMAT0002820,hsa-miR-497-5p,GID4,79018,ENSG00000141034,0,0,1,0,0,0,0,0,1,1
2296,MIMAT0002820,hsa-miR-497-5p,GID8,54994,ENSG00000101193,0,2,0,0,0,0,0,0,1,1
2297,MIMAT0002820,hsa-miR-497-5p,GIGYF1,64599,ENSG00000146830,0,4,0,0,0,0,0,0,1,1
2298,MIMAT0002820,hsa-miR-497-5p,GJA4,2701,ENSG00000187513,0,2,0,0,0,0,0,0,1,1
